dealdate	totalPrice	unitPrice	square	count
2020-07-22	493.2941	55345.3088	88.4706	68
2020-07-23	703.9643	55729.1964	111.6071	56
2020-07-24	558.7705	59471.2951	93.2951	61
2020-07-25	564.9603	55969.6667	96.7937	126
2020-07-26	542.1834	55784.5266	94.8935	169
2020-07-27	653.8519	59114.3519	106.8519	54
2020-07-28	656.2400	60084.9200	103.5400	50
2020-07-29	527.9070	54897.3256	91.2558	43
2020-07-30	574.6379	58594.5517	94.1379	58
2020-07-31	592.6290	57675.2419	95.0645	62
2020-08	638.6853	56004.9180	109.5593	1341
2020-08-01	513.8333	55709.1444	91.2000	90
2020-08-02	520.1013	54247.7911	94.6582	158
2020-08-03	568.4561	56585.8421	94.1228	57
2020-08-04	525.2182	52295.0000	96.4545	55
2020-08-05	557.2364	56736.0364	91.5636	55
2020-08-06	504.3333	55973.3750	85.7500	48
2020-08-07	625.1622	59945.5946	91.7297	37
2020-08-08	538.4248	57925.8319	90.6106	113
2020-08-09	500.2846	55025.3171	90.4634	123
2020-08-10	522.6939	52557.5510	101.2653	49
2020-08-11	537.3898	59316.1864	89.8475	59
2020-08-12	603.7963	55984.9630	103.5741	54
2020-08-13	580.4255	50774.8298	104.7872	47
2020-08-14	583.3488	59650.1163	92.1163	43
2020-08-15	534.7931	57109.9569	88.1552	116
2020-08-16	527.1875	55300.7656	93.4219	128
2020-08-17	526.5385	54972.0462	95.2000	65
2020-08-18	539.1818	57134.1136	87.5909	44
2020-08-19	544.5088	57125.6316	88.8070	57
2020-08-20	545.7419	56052.7581	90.8871	62
2020-08-21	530.4054	57185.0541	86.8378	37
2020-08-22	530.8760	56565.1322	92.9339	121
2020-08-23	511.7333	56973.8400	87.6467	150
2020-08-24	622.5000	62364.6129	102.0645	62
2020-08-25	601.6667	60431.0370	99.0370	54
2020-08-26	503.8689	54002.2295	86.8033	61
2020-08-27	532.1071	55320.1607	89.1429	56
2020-08-28	634.2157	56684.5490	102.7059	51
2020-08-29	549.1145	55522.3588	96.0687	131
2020-08-30	577.3557	57770.9933	99.7919	149
2020-08-31	566.6197	56224.7324	94.9014	71
2020-09	686.5177	57051.5059	116.5808	1269
2020-09-01	484.2813	51153.4688	92.4375	32
2020-09-02	524.9545	56976.3409	92.8864	44
2020-09-03	544.1522	56594.0652	89.9130	46
2020-09-04	494.6522	54322.3261	89.7609	46
2020-09-05	538.7347	57053.5612	93.5714	98
2020-09-06	518.0802	54835.4321	91.2037	162
2020-09-07	536.3276	54282.7241	92.6207	58
2020-09-08	601.5000	59462.7903	96.5000	62
2020-09-09	597.9492	59890.8983	94.2542	59
2020-09-10	525.5439	53118.2105	93.0877	57
2020-09-11	535.3922	58288.7059	90.5294	51
2020-09-12	533.9744	57345.5470	87.5299	117
2020-09-13	575.6728	55774.5988	100.3148	162
2020-09-14	618.5942	60826.6957	97.8551	69
2020-09-15	545.9123	51132.0526	104.6842	57
2020-09-16	577.5400	56415.7000	94.6400	50
2020-09-17	562.6829	61665.4878	90.9756	41
2020-09-18	697.2000	62384.3600	103.8000	50
2020-09-19	515.7037	52453.0556	91.5093	108
2020-09-20	556.2828	58131.5310	93.9931	145
2020-09-21	591.7419	58137.7581	99.2742	62
2020-09-22	473.3778	54496.6222	89.4667	45
2020-09-23	573.9750	58105.3750	98.4500	40
2020-09-24	540.1613	57565.1613	88.7742	31
2020-09-25	577.1111	61396.3056	93.2222	36
2020-09-26	533.8850	55404.5929	93.9646	113
2020-09-27	543.8791	55769.6813	93.1538	91
2020-09-28	623.1111	58963.8667	102.4444	45
2020-09-29	551.5893	56671.1786	93.7500	56
2020-09-30	602.3333	59989.4615	103.3333	39
2020-10	670.9924	59175.8674	110.3826	1192
2020-10-01	467.2258	54440.2581	83.6774	31
2020-10-02	521.1333	55229.2000	94.8667	15
2020-10-03	557.1034	57620.4828	95.0000	29
2020-10-04	519.4667	56418.1778	92.4000	45
2020-10-05	579.2542	60270.0169	94.1525	59
2020-10-06	587.5000	60251.7407	94.7963	54
2020-10-07	538.5938	55402.4844	95.5938	64
2020-10-08	560.3093	59702.5567	92.6289	97
2020-10-09	636.4630	60985.3148	98.2778	54
2020-10-10	563.1765	58593.3235	89.5294	34
2020-10-11	556.0846	58870.7462	95.5692	130
2020-10-12	571.1875	60391.7083	93.6458	48
2020-10-13	508.0217	52462.4348	95.3261	46
2020-10-14	701.8542	64794.4792	103.1250	48
2020-10-15	650.7115	64684.7308	99.1538	52
2020-10-16	604.9024	60825.2683	98.4878	41
2020-10-17	516.5840	53417.3440	91.5600	125
2020-10-18	544.2781	57228.4371	93.6821	151
2020-10-19	501.7101	55124.2174	92.7246	69
2020-10-20	639.6444	60382.9333	100.2444	45
2020-10-21	503.4630	57592.8148	88.5185	54
2020-10-22	559.8913	56156.2609	98.0652	46
2020-10-23	559.8542	57716.3750	92.2500	48
2020-10-24	522.5391	55206.4844	87.7813	128
2020-10-25	540.9815	57150.3704	92.3457	162
2020-10-26	598.9351	59931.0519	98.0519	77
2020-10-27	587.2381	55288.1667	100.1905	42
2020-10-28	590.1026	61415.4359	93.4359	39
2020-10-29	518.9020	56359.8039	90.8235	51
2020-10-30	616.4167	61622.4583	102.2500	24
2020-10-31	504.1756	56428.9466	86.9618	131
2020-11	664.1892	56946.5059	110.7770	1184
2020-11-01	501.9787	55648.5887	86.7660	141
2020-11-02	617.1224	63500.9796	94.0000	49
2020-11-03	524.7273	55803.9545	91.6591	44
2020-11-04	609.5957	60105.7021	98.9362	47
2020-11-05	538.3478	57304.6522	91.2609	46
2020-11-06	627.6098	60762.9512	100.1463	41
2020-11-07	496.8560	55053.5680	88.0560	125
2020-11-08	516.5887	56744.5603	90.3688	141
2020-11-09	553.5769	58907.1154	95.0577	52
2020-11-10	563.0600	59140.8200	94.2600	50
2020-11-11	565.9574	55141.3404	99.6596	47
2020-11-12	468.5278	57470.7778	83.4722	36
2020-11-13	648.6000	58851.9333	99.7000	30
2020-11-14	514.1783	56262.3101	89.3023	129
2020-11-15	536.2327	58250.0818	91.4591	159
2020-11-16	581.1429	58234.9464	99.3750	56
2020-11-17	606.7083	59266.0625	103.5833	48
2020-11-18	632.1395	62003.3488	95.8837	43
2020-11-19	603.6154	61350.4359	96.9744	39
2020-11-20	637.9756	63164.0732	100.7073	41
2020-11-21	498.8942	54682.8846	89.7885	104
2020-11-22	530.8421	55483.2039	92.9474	152
2020-11-23	794.0000	68551.1395	107.9302	43
2020-11-24	623.7826	59284.8478	106.0870	46
2020-11-25	589.3750	57630.5000	95.0714	56
2020-11-26	644.2857	60184.5306	104.8163	49
2020-11-27	591.6800	61589.5200	93.6800	25
2020-11-28	554.5763	57984.0593	93.0169	118
2020-11-29	568.4934	59682.1579	93.8816	152
2020-11-30	569.2833	58011.6667	99.8667	60
2020-12	673.3680	59166.1264	111.1588	894
2020-12-01	610.5455	60924.1818	102.2121	33
2020-12-02	801.6154	71533.3077	108.1538	26
2020-12-03	580.0385	65007.5385	86.7692	26
2020-12-04	542.3143	64075.4857	88.5714	35
2020-12-05	560.9798	57367.2121	99.6364	99
2020-12-06	577.2063	57665.9762	98.6746	126
2020-12-07	541.6970	60327.9848	89.6515	66
2020-12-08	576.3409	62221.9773	92.5000	44
2020-12-09	557.6071	62571.9643	89.1607	56
2020-12-10	587.5429	59443.1143	99.9429	35
2020-12-11	675.6176	63241.6176	99.3529	34
2020-12-12	561.0645	60996.8629	89.1210	124
2020-12-13	548.3377	59839.1039	92.2403	154
2020-12-14	529.0204	58873.7755	87.9388	49
2020-12-15	627.6739	59466.1739	102.2609	46
2020-12-16	572.8684	55239.2895	102.5000	38
2020-12-17	560.6429	57051.1429	96.2857	42
2020-12-18	583.4167	59037.6111	97.6111	36
2020-12-19	649.0424	61506.6610	103.3305	118
2020-12-20	535.2468	57086.0909	96.4351	154
2020-12-21	568.5593	60121.7288	91.2542	59
2020-12-22	568.2157	59485.5882	95.0392	51
2020-12-23	634.8000	64933.7800	94.0800	50
2020-12-24	659.8409	60481.9091	101.5227	44
